<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.06	05:00:00	3917.99	3924.61	3917.56	3921.88	2091	0	28
2025.10.06	05:05:00	3922.02	3924.45	3921.39	3923.96	1405	0	28
2025.10.06	05:10:00	3923.97	3924.34	3919.39	3923.71	1213	0	28
2025.10.06	05:15:00	3923.75	3923.82	3921.38	3922.16	934	0	28
2025.10.06	05:20:00	3922.12	3922.99	3920.34	3920.56	847	0	28
2025.10.06	05:25:00	3920.58	3922.25	3920.38	3921.83	824	0	28
2025.10.06	05:30:00	3921.82	3922.42	3919.45	3920.07	873	0	28
2025.10.06	05:35:00	3919.99	3921.00	3918.85	3920.85	798	0	28
2025.10.06	05:40:00	3920.86	3923.27	3920.51	3922.94	661	0	28
2025.10.06	05:45:00	3923.00	3923.20	3920.47	3921.99	877	0	28
2025.10.06	05:50:00	3922.00	3922.21	3920.22	3921.27	667	0	28
2025.10.06	05:55:00	3921.32	3922.35	3919.60	3921.03	672	0	28
2025.10.06	06:00:00	3921.00	3923.45	3919.97	3923.39	794	0	28
2025.10.06	06:05:00	3923.36	3923.61	3922.15	3923.59	778	0	28
2025.10.06	06:10:00	3923.60	3926.58	3921.34	3921.85	1535	0	28
2025.10.06	06:15:00	3921.87	3924.97	3921.51	3924.70	1191	0	28
2025.10.06	06:20:00	3924.69	3924.73	3920.89	3921.94	906	0	28
2025.10.06	06:25:00	3921.81	3922.58	3920.37	3921.89	860	0	28
2025.10.06	06:30:00	3921.91	3924.07	3921.47	3923.10	780	0	28
2025.10.06	06:35:00	3923.06	3925.76	3923.06	3925.60	930	0	28
2025.10.06	06:40:00	3925.74	3929.28	3925.43	3928.48	1432	0	28
2025.10.06	06:45:00	3928.53	3931.37	3928.36	3930.56	1212	0	28
2025.10.06	06:50:00	3930.49	3931.97	3928.09	3928.41	1097	0	28
2025.10.06	06:55:00	3928.52	3931.09	3928.39	3929.49	1158	0	28
2025.10.06	07:00:00	3929.50	3931.65	3929.10	3931.06	1501	0	28
2025.10.06	07:05:00	3931.03	3933.34	3929.88	3930.08	1292	0	28
2025.10.06	07:10:00	3930.01	3930.94	3928.82	3929.47	924	0	28
2025.10.06	07:15:00	3929.45	3930.50	3928.71	3929.52	765	0	28
2025.10.06	07:20:00	3929.45	3932.46	3929.39	3931.79	1099	0	28
2025.10.06	07:25:00	3931.75	3934.38	3931.14	3933.72	1074	0	28
2025.10.06	07:30:00	3933.74	3935.57	3932.40	3935.00	1061	0	28
2025.10.06	07:35:00	3934.99	3936.25	3933.09	3936.24	1122	0	28
2025.10.06	07:40:00	3936.19	3939.92	3935.56	3939.92	1364	0	28
2025.10.06	07:45:00	3939.91	3940.33	3935.19	3935.56	1392	0	28
2025.10.06	07:50:00	3935.49	3939.18	3935.19	3937.94	1149	0	28
2025.10.06	07:55:00	3937.90	3939.54	3937.55	3938.61	679	0	28
2025.10.06	08:00:00	3938.63	3940.54	3935.73	3939.56	1108	0	28
2025.10.06	08:05:00	3939.43	3944.71	3939.13	3944.44	1590	0	28
2025.10.06	08:10:00	3944.45	3945.07	3940.04	3940.04	1338	0	28
2025.10.06	08:15:00	3940.18	3940.48	3933.13	3933.29	1529	0	28
2025.10.06	08:20:00	3933.23	3937.55	3933.19	3934.81	1560	0	28
2025.10.06	08:25:00	3934.82	3937.90	3933.94	3937.00	1472	0	28
2025.10.06	08:30:00	3937.02	3937.16	3929.99	3930.09	1528	0	28
2025.10.06	08:35:00	3929.95	3933.27	3929.02	3931.65	1099	0	28
2025.10.06	08:40:00	3931.66	3932.12	3927.34	3930.45	1466	0	28
2025.10.06	08:45:00	3930.51	3933.09	3930.03	3932.79	1074	0	28
2025.10.06	08:50:00	3932.75	3933.17	3929.95	3930.00	1100	0	28
2025.10.06	08:55:00	3930.08	3933.24	3928.45	3932.60	1200	0	28
2025.10.06	09:00:00	3932.62	3932.85	3928.04	3928.06	1402	0	28
2025.10.06	09:05:00	3928.05	3929.22	3922.64	3925.66	2002	0	28
2025.10.06	09:10:00	3925.72	3927.22	3924.06	3925.85	1475	0	28
2025.10.06	09:15:00	3925.86	3927.83	3924.55	3927.42	1398	0	28
2025.10.06	09:20:00	3927.53	3928.31	3924.91	3927.19	1154	0	28
2025.10.06	09:25:00	3927.20	3929.87	3925.01	3928.38	1550	0	28
2025.10.06	09:30:00	3928.39	3928.40	3925.16	3925.31	1486	0	28
2025.10.06	09:35:00	3925.36	3927.64	3925.23	3926.92	1204	0	28
2025.10.06	09:40:00	3926.87	3928.25	3925.39	3927.09	993	0	28
2025.10.06	09:45:00	3927.10	3933.63	3927.07	3932.93	1451	0	28
2025.10.06	09:50:00	3932.94	3934.26	3930.67	3932.19	1385	0	28
2025.10.06	09:55:00	3932.18	3934.77	3931.09	3934.27	1220	0	28
2025.10.06	10:00:00	3934.17	3935.07	3932.57	3934.26	1323	0	18
2025.10.06	10:05:00	3934.25	3936.31	3934.03	3934.77	1275	0	19
2025.10.06	10:10:00	3934.79	3935.82	3933.29	3934.78	1153	0	17
2025.10.06	10:15:00	3934.81	3936.42	3933.49	3935.59	1292	0	18
2025.10.06	10:20:00	3935.57	3935.61	3929.32	3929.92	1627	0	19
2025.10.06	10:25:00	3930.10	3933.04	3930.10	3932.53	1335	0	17
2025.10.06	10:30:00	3932.54	3933.94	3931.30	3933.35	1386	0	17
2025.10.06	10:35:00	3933.34	3936.31	3932.46	3936.19	1254	0	17
2025.10.06	10:40:00	3936.17	3936.45	3931.33	3932.96	2664	0	17
2025.10.06	10:45:00	3932.93	3940.42	3932.28	3940.15	2360	0	25
2025.10.06	10:50:00	3940.12	3941.87	3939.14	3940.69	1747	0	20
2025.10.06	10:55:00	3940.69	3943.86	3939.20	3941.53	1890	0	19
2025.10.06	11:00:00	3941.56	3945.92	3941.56	3945.45	2066	0	18
2025.10.06	11:05:00	3945.44	3949.51	3944.64	3947.50	2028	0	19
2025.10.06	11:10:00	3947.49	3948.66	3945.93	3947.30	1931	0	17
2025.10.06	11:15:00	3947.27	3948.34	3946.30	3947.27	1372	0	17
2025.10.06	11:20:00	3947.26	3949.25	3944.16	3946.13	1444	0	17
2025.10.06	11:25:00	3946.06	3946.36	3940.26	3943.76	1477	0	21
2025.10.06	11:30:00	3943.63	3943.97	3938.03	3938.91	1646	0	19
2025.10.06	11:35:00	3938.73	3940.02	3935.44	3935.65	1749	0	17
2025.10.06	11:40:00	3935.72	3938.69	3935.72	3938.32	1322	0	17
2025.10.06	11:45:00	3938.28	3940.61	3937.79	3940.57	975	0	17
2025.10.06	11:50:00	3940.57	3947.23	3940.33	3945.20	1704	0	17
2025.10.06	11:55:00	3945.31	3945.80	3942.24	3942.51	1385	0	17
2025.10.06	12:00:00	3942.57	3944.91	3941.45	3942.69	1201	0	17
2025.10.06	12:05:00	3942.70	3943.92	3942.60	3943.06	1030	0	17
2025.10.06	12:10:00	3943.07	3944.27	3942.21	3942.85	868	0	17
2025.10.06	12:15:00	3942.84	3943.76	3941.51	3942.30	989	0	17
2025.10.06	12:20:00	3942.34	3943.13	3940.10	3940.15	889	0	18
2025.10.06	12:25:00	3940.14	3944.09	3939.09	3943.68	1154	0	20
2025.10.06	12:30:00	3943.69	3944.44	3941.21	3942.64	1117	0	21
2025.10.06	12:35:00	3942.63	3943.03	3941.17	3941.17	918	0	18
2025.10.06	12:40:00	3941.18	3941.39	3937.83	3938.71	960	0	20
2025.10.06	12:45:00	3938.83	3941.63	3936.66	3941.60	1044	0	17
2025.10.06	12:50:00	3941.62	3941.96	3940.05	3941.20	786	0	17
2025.10.06	12:55:00	3941.24	3942.48	3940.43	3942.36	874	0	17
2025.10.06	13:00:00	3942.37	3942.71	3940.15	3940.31	1136	0	17
2025.10.06	13:05:00	3940.39	3941.10	3932.65	3936.68	1568	0	17
2025.10.06	13:10:00	3936.76	3940.50	3936.49	3938.73	1270	0	22
2025.10.06	13:15:00	3938.60	3941.08	3937.26	3940.21	1083	0	20
2025.10.06	13:20:00	3940.26	3941.77	3939.65	3940.01	895	0	17
2025.10.06	13:25:00	3940.07	3940.78	3938.44	3939.78	905	0	18
2025.10.06	13:30:00	3939.79	3942.12	3939.31	3941.45	929	0	18
2025.10.06	13:35:00	3941.52	3945.35	3941.52	3943.64	1095	0	18
2025.10.06	13:40:00	3943.75	3946.66	3943.04	3946.62	824	0	18
2025.10.06	13:45:00	3946.59	3946.73	3942.50	3942.62	876	0	20
2025.10.06	13:50:00	3942.59	3944.26	3942.18	3943.71	819	0	19
2025.10.06	13:55:00	3943.73	3944.04	3942.02	3942.28	864	0	19
2025.10.06	14:00:00	3942.29	3942.82	3939.36	3940.47	1069	0	20
2025.10.06	14:05:00	3940.51	3942.20	3937.98	3938.21	1394	0	22
2025.10.06	14:10:00	3938.23	3938.40	3934.94	3936.86	1694	0	22
2025.10.06	14:15:00	3936.85	3937.66	3934.11	3934.71	1478	0	21
2025.10.06	14:20:00	3934.63	3936.28	3933.67	3936.18	1771	0	21
2025.10.06	14:25:00	3936.20	3938.73	3933.64	3938.73	1666	0	22
2025.10.06	14:30:00	3938.74	3939.41	3936.42	3938.92	1359	0	21
2025.10.06	14:35:00	3938.88	3940.19	3935.00	3935.82	1490	0	21
2025.10.06	14:40:00	3935.81	3937.35	3934.41	3936.21	1966	0	21
2025.10.06	14:45:00	3936.23	3937.32	3934.23	3936.15	1900	0	21
2025.10.06	14:50:00	3936.01	3936.68	3931.15	3935.48	1732	0	21
2025.10.06	14:55:00	3935.51	3939.63	3935.51	3938.41	1767	0	21
2025.10.06	15:00:00	3938.31	3938.74	3933.65	3935.64	2791	0	21
2025.10.06	15:05:00	3935.61	3939.57	3934.06	3938.84	2328	0	21
2025.10.06	15:10:00	3938.97	3941.41	3937.52	3940.50	2041	0	21
2025.10.06	15:15:00	3940.48	3941.36	3939.22	3940.47	1951	0	21
2025.10.06	15:20:00	3940.32	3940.41	3930.85	3933.68	3057	0	22
2025.10.06	15:25:00	3933.50	3934.98	3928.77	3931.24	2862	0	22
2025.10.06	15:30:00	3931.36	3932.62	3927.86	3928.85	2586	0	22
2025.10.06	15:35:00	3928.87	3931.55	3926.49	3929.88	2585	0	21
2025.10.06	15:40:00	3929.85	3931.69	3928.52	3931.57	1840	0	21
2025.10.06	15:45:00	3931.55	3934.44	3931.18	3934.32	1596	0	21
2025.10.06	15:50:00	3934.31	3937.41	3933.86	3936.50	1692	0	22
2025.10.06	15:55:00	3936.48	3938.70	3932.73	3934.08	1717	0	23
2025.10.06	16:00:00	3934.07	3936.87	3934.07	3934.98	2075	0	24
2025.10.06	16:05:00	3935.09	3935.36	3930.77	3935.36	2118	0	21
2025.10.06	16:10:00	3935.38	3936.19	3932.41	3934.43	1902	0	21
2025.10.06	16:15:00	3934.32	3936.79	3932.28	3935.35	1810	0	21
2025.10.06	16:20:00	3935.41	3937.13	3933.92	3935.26	1725	0	21
2025.10.06	16:25:00	3935.38	3936.27	3932.01	3933.32	1954	0	21
2025.10.06	16:30:00	3933.30	3934.42	3927.72	3928.44	2710	0	23
2025.10.06	16:35:00	3928.53	3939.41	3927.26	3938.22	3116	0	25
2025.10.06	16:40:00	3938.25	3945.05	3937.77	3944.78	3064	0	21
2025.10.06	16:45:00	3944.81	3946.71	3940.68	3943.26	2553	0	21
2025.10.06	16:50:00	3943.27	3947.18	3942.92	3943.64	2567	0	21
2025.10.06	16:55:00	3943.63	3945.86	3942.18	3944.72	2406	0	21
2025.10.06	17:00:00	3944.66	3949.97	3941.93	3945.69	2822	0	22
2025.10.06	17:05:00	3945.77	3948.53	3940.29	3948.51	3914	0	21
2025.10.06	17:10:00	3948.52	3950.17	3947.66	3948.38	2120	0	21
2025.10.06	17:15:00	3948.46	3950.22	3946.80	3948.87	2108	0	21
2025.10.06	17:20:00	3948.88	3949.94	3944.76	3946.81	2477	0	21
2025.10.06	17:25:00	3946.84	3949.71	3944.73	3948.18	2250	0	21
2025.10.06	17:30:00	3948.13	3955.32	3946.85	3954.77	3149	0	21
2025.10.06	17:35:00	3954.76	3956.80	3951.44	3954.76	2058	0	21
2025.10.06	17:40:00	3954.75	3958.57	3953.71	3957.59	1931	0	21
2025.10.06	17:45:00	3957.85	3958.74	3954.48	3955.19	2226	0	22
2025.10.06	17:50:00	3955.23	3957.56	3953.70	3957.56	2302	0	21
2025.10.06	17:55:00	3957.57	3958.37	3954.48	3955.05	2183	0	21
2025.10.06	18:00:00	3954.99	3956.74	3951.70	3955.58	2315	0	21
2025.10.06	18:05:00	3955.66	3958.14	3950.96	3951.27	2481	0	21
2025.10.06	18:10:00	3951.22	3955.06	3949.70	3955.01	2225	0	21
2025.10.06	18:15:00	3955.00	3957.86	3951.93	3952.19	2285	0	21
2025.10.06	18:20:00	3952.21	3953.16	3948.42	3949.97	2566	0	21
2025.10.06	18:25:00	3949.84	3950.71	3948.69	3950.08	2066	0	21
2025.10.06	18:30:00	3950.10	3952.68	3948.29	3952.68	1773	0	21
2025.10.06	18:35:00	3952.67	3954.35	3951.48	3954.12	1286	0	21
2025.10.06	18:40:00	3954.11	3958.14	3953.79	3957.12	1685	0	21
2025.10.06	18:45:00	3957.14	3958.21	3954.74	3956.06	1957	0	25
2025.10.06	18:50:00	3956.04	3959.58	3955.56	3959.40	1710	0	21
2025.10.06	18:55:00	3959.43	3963.97	3959.23	3962.52	1839	0	22
2025.10.06	19:00:00	3962.92	3964.15	3961.51	3962.60	1480	0	22
2025.10.06	19:05:00	3962.62	3970.16	3961.85	3964.70	2404	0	24
2025.10.06	19:10:00	3964.69	3965.33	3947.27	3947.99	3501	0	27
2025.10.06	19:15:00	3947.96	3951.85	3945.96	3951.05	2820	0	24
2025.10.06	19:20:00	3950.97	3954.87	3950.49	3953.10	2809	0	21
2025.10.06	19:25:00	3953.08	3953.60	3950.66	3952.52	1934	0	21
2025.10.06	19:30:00	3952.51	3954.10	3951.00	3951.78	1598	0	22
2025.10.06	19:35:00	3951.79	3955.50	3951.60	3955.09	1488	0	22
2025.10.06	19:40:00	3955.10	3955.22	3951.12	3952.31	1359	0	22
2025.10.06	19:45:00	3952.32	3955.19	3951.24	3953.58	1230	0	22
2025.10.06	19:50:00	3953.59	3954.29	3951.03	3953.00	1446	0	23
2025.10.06	19:55:00	3953.03	3954.31	3952.16	3954.08	1213	0	22
2025.10.06	20:00:00	3954.12	3956.29	3954.12	3955.68	1211	0	21
2025.10.06	20:05:00	3955.72	3958.99	3955.40	3958.34	2152	0	22
2025.10.06	20:10:00	3958.30	3958.84	3956.37	3957.22	1734	0	23
2025.10.06	20:15:00	3957.13	3958.02	3955.06	3956.86	1468	0	22
2025.10.06	20:20:00	3956.82	3956.87	3954.06	3955.17	1865	0	21
2025.10.06	20:25:00	3955.10	3955.48	3951.78	3952.04	1503	0	21
2025.10.06	20:30:00	3952.04	3954.38	3951.25	3951.66	1291	0	21
2025.10.06	20:35:00	3951.68	3954.75	3951.22	3953.97	1103	0	21
2025.10.06	20:40:00	3954.03	3956.38	3953.89	3955.31	721	0	21
2025.10.06	20:45:00	3955.25	3956.13	3953.16	3955.99	1202	0	21
2025.10.06	20:50:00	3955.98	3956.97	3955.59	3956.28	1006	0	21
2025.10.06	20:55:00	3956.29	3958.17	3956.07	3957.89	927	0	21
2025.10.06	21:00:00	3957.87	3959.84	3957.86	3959.80	1037	0	22
2025.10.06	21:05:00	3959.81	3959.81	3957.22	3957.23	1513	0	24
2025.10.06	21:10:00	3957.16	3957.91	3955.86	3957.48	1554	0	21
2025.10.06	21:15:00	3957.58	3959.05	3957.31	3957.73	1063	0	21
2025.10.06	21:20:00	3957.85	3958.32	3957.38	3958.10	491	0	21
2025.10.06	21:25:00	3958.17	3958.65	3957.71	3957.98	385	0	21
2025.10.06	21:30:00	3958.00	3958.14	3957.08	3957.60	580	0	21
2025.10.06	21:35:00	3957.53	3957.86	3956.34	3956.70	540	0	22
2025.10.06	21:40:00	3956.72	3957.76	3956.07	3957.58	538	0	22
2025.10.06	21:45:00	3957.58	3960.13	3957.40	3960.11	897	0	23
2025.10.06	21:50:00	3960.10	3960.63	3957.17	3957.93	1109	0	24
2025.10.06	21:55:00	3957.94	3958.55	3957.19	3958.38	1029	0	22
2025.10.06	22:00:00	3958.49	3961.78	3958.26	3961.31	984	0	21
2025.10.06	22:05:00	3961.29	3963.53	3961.21	3962.74	1132	0	22
2025.10.06	22:10:00	3962.78	3964.91	3961.61	3962.23	1230	0	22
2025.10.06	22:15:00	3962.23	3962.86	3960.98	3961.04	759	0	21
2025.10.06	22:20:00	3961.05	3962.15	3960.94	3961.37	566	0	21
2025.10.06	22:25:00	3961.33	3964.13	3961.28	3963.91	926	0	21
2025.10.06	22:30:00	3964.00	3964.59	3963.09	3963.15	990	0	21
2025.10.06	22:35:00	3963.11	3963.84	3961.40	3963.22	1361	0	21
2025.10.06	22:40:00	3963.23	3963.93	3962.26	3962.41	804	0	21
2025.10.06	22:45:00	3962.42	3963.00	3961.15	3962.44	926	0	21
2025.10.06	22:50:00	3962.45	3964.00	3961.98	3962.34	1255	0	22
2025.10.06	22:55:00	3962.33	3962.63	3958.46	3959.50	1324	0	22
2025.10.06	23:00:00	3959.48	3960.84	3958.60	3960.49	643	0	20
2025.10.06	23:05:00	3960.54	3961.45	3959.73	3959.88	540	0	20
2025.10.06	23:10:00	3959.51	3960.47	3959.04	3960.07	353	0	20
2025.10.06	23:15:00	3960.06	3960.43	3959.05	3960.19	321	0	20
2025.10.06	23:20:00	3960.20	3961.43	3959.97	3960.51	393	0	20
2025.10.06	23:25:00	3960.52	3960.98	3959.64	3959.70	477	0	20
2025.10.06	23:30:00	3959.70	3959.83	3957.47	3958.51	510	0	20
2025.10.06	23:35:00	3958.49	3958.53	3957.42	3958.20	472	0	20
2025.10.06	23:40:00	3958.15	3959.34	3957.55	3958.73	286	0	31
2025.10.06	23:45:00	3958.74	3960.60	3958.28	3960.44	293	0	31
2025.10.06	23:50:00	3960.52	3962.35	3959.37	3961.17	231	0	31
2025.10.06	23:55:00	3961.13	3961.45	3960.62	3960.93	293	0	31
2025.10.07	01:00:00	3960.24	3961.27	3958.62	3960.66	390	0	28
2025.10.07	01:05:00	3960.65	3966.22	3960.63	3964.97	546	0	28
2025.10.07	01:10:00	3965.06	3972.21	3965.00	3971.01	1274	0	28
2025.10.07	01:15:00	3971.03	3972.92	3969.49	3971.50	1236	0	28
2025.10.07	01:20:00	3971.52	3973.37	3970.48	3973.13	844	0	28
2025.10.07	01:25:00	3973.15	3976.28	3972.29	3973.25	1016	0	28
2025.10.07	01:30:00	3973.10	3973.10	3970.23	3971.09	904	0	28
2025.10.07	01:35:00	3971.21	3971.37	3967.74	3968.47	815	0	28
2025.10.07	01:40:00	3968.57	3968.57	3959.44	3963.76	1949	0	28
2025.10.07	01:45:00	3963.73	3964.62	3958.90	3961.65	1151	0	28
2025.10.07	01:50:00	3961.63	3969.46	3959.58	3966.39	1246	0	28
2025.10.07	01:55:00	3966.31	3967.78	3962.56	3963.51	795	0	28
2025.10.07	02:00:00	3963.55	3965.74	3962.41	3964.30	812	0	28
2025.10.07	02:05:00	3964.42	3964.70	3961.73	3962.96	612	0	28
2025.10.07	02:10:00	3963.22	3964.69	3961.77	3964.16	666	0	28
2025.10.07	02:15:00	3964.25	3967.91	3964.23	3966.80	753	0	28
2025.10.07	02:20:00	3966.78	3969.37	3966.16	3966.64	614	0	28
2025.10.07	02:25:00	3966.72	3969.91	3966.72	3969.43	499	0	28
2025.10.07	02:30:00	3969.44	3970.36	3968.31	3969.82	711	0	28
2025.10.07	02:35:00	3969.79	3970.99	3969.04	3969.94	565	0	28
2025.10.07	02:40:00	3969.87	3972.58	3968.72	3971.89	814	0	28
2025.10.07	02:45:00	3971.80	3972.61	3967.74	3969.13	1021	0	28
2025.10.07	02:50:00	3969.15	3969.92	3967.95	3968.69	756	0	28
2025.10.07	02:55:00	3968.68	3970.02	3968.29	3969.51	718	0	28
2025.10.07	03:00:00	3969.60	3970.32	3966.60	3969.26	1507	0	28
2025.10.07	03:05:00	3969.21	3971.07	3967.51	3970.16	1436	0	28
2025.10.07	03:10:00	3969.68	3972.44	3967.48	3971.06	1142	0	28
2025.10.07	03:15:00	3971.03	3973.50	3969.74	3973.48	1196	0	28
2025.10.07	03:20:00	3973.45	3976.39	3973.24	3975.46	1435	0	28
2025.10.07	03:25:00	3975.48	3977.25	3973.03	3973.91	1423	0	28
2025.10.07	03:30:00	3973.98	3977.42	3973.98	3975.33	1607	0	28
2025.10.07	03:35:00	3975.31	3975.31	3970.78	3970.78	1207	0	28
2025.10.07	03:40:00	3970.76	3972.04	3965.23	3965.93	1538	0	28
2025.10.07	03:45:00	3965.86	3967.13	3962.75	3963.59	1819	0	28
2025.10.07	03:50:00	3963.49	3964.78	3961.48	3964.13	1785	0	28
2025.10.07	03:55:00	3964.20	3964.98	3962.02	3962.68	1615	0	28
2025.10.07	04:00:00	3962.73	3963.35	3958.69	3959.39	1803	0	28
2025.10.07	04:05:00	3959.46	3960.90	3958.27	3959.92	1427	0	28
2025.10.07	04:10:00	3959.93	3962.35	3956.00	3961.81	1683	0	28
2025.10.07	04:15:00	3961.80	3962.98	3960.44	3960.86	1252	0	28
2025.10.07	04:20:00	3960.88	3963.79	3959.84	3961.83	1232	0	28
2025.10.07	04:25:00	3961.81	3962.95	3958.98	3959.25	1246	0	28
2025.10.07	04:30:00	3959.28	3961.15	3957.04	3957.20	1311	0	28
2025.10.07	04:35:00	3957.23	3958.45	3955.98	3956.26	1101	0	28
2025.10.07	04:40:00	3956.67	3960.19	3956.63	3959.87	887	0	28
2025.10.07	04:45:00	3959.83	3959.83	3957.51	3958.59	942	0	28
2025.10.07	04:50:00	3958.68	3959.82	3957.43	3958.63	906	0	28
2025.10.07	04:55:00	3958.62	3959.14	3957.52	3958.15	738	0	28
2025.10.07	05:00:00	3958.12	3960.14	3957.44	3957.61	919	0	28
2025.10.07	05:05:00	3957.62	3958.95	3957.46	3958.30	701	0	28
2025.10.07	05:10:00	3958.29	3961.91	3958.25	3961.36	935	0	28
2025.10.07	05:15:00	3961.27	3964.56	3960.86	3963.94	919	0	28
2025.10.07	05:20:00	3963.95	3964.81	3963.39	3963.76	1023	0	28
2025.10.07	05:25:00	3963.77	3965.34	3963.66	3964.72	554	0	28
2025.10.07	05:30:00	3964.73	3965.71	3963.87	3965.26	761	0	28
2025.10.07	05:35:00	3965.53	3966.93	3965.19	3966.04	608	0	28
2025.10.07	05:40:00	3966.03	3966.35	3964.63	3966.28	442	0	28
2025.10.07	05:45:00	3966.30	3966.90	3965.58	3966.21	514	0	28
2025.10.07	05:50:00	3966.27	3966.68	3964.65	3966.36	631	0	28
2025.10.07	05:55:00	3966.40	3966.71	3964.59	3964.90	457	0	28
2025.10.07	06:00:00	3964.92	3966.89	3962.82	3965.84	709	0	28
2025.10.07	06:05:00	3965.72	3966.49	3964.30	3964.56	420	0	28
2025.10.07	06:10:00	3964.50	3967.68	3964.45	3967.68	699	0	28
2025.10.07	06:15:00	3967.65	3969.74	3967.65	3968.34	796	0	28
2025.10.07	06:20:00	3968.25	3968.87	3963.16	3963.91	892	0	28
2025.10.07	06:25:00	3963.83	3964.43	3960.83	3963.51	1026	0	28
2025.10.07	06:30:00	3963.52	3966.91	3962.94	3966.75	973	0	28
2025.10.07	06:35:00	3966.76	3970.37	3966.67	3970.36	757	0	28
2025.10.07	06:40:00	3970.35	3972.86	3970.35	3972.43	973	0	28
2025.10.07	06:45:00	3972.39	3973.68	3971.38	3973.48	990	0	28
2025.10.07	06:50:00	3973.47	3974.68	3973.13	3974.38	756	0	28
2025.10.07	06:55:00	3974.37	3974.53	3972.77	3973.26	842	0	28
2025.10.07	07:00:00	3973.37	3973.90	3971.47	3973.70	1157	0	28
2025.10.07	07:05:00	3973.66	3974.67	3973.16	3974.62	798	0	28
2025.10.07	07:10:00	3974.61	3975.60	3973.76	3973.91	806	0	28
2025.10.07	07:15:00	3973.81	3975.33	3973.65	3974.77	661	0	28
2025.10.07	07:20:00	3974.74	3975.02	3973.76	3974.41	632	0	28
2025.10.07	07:25:00	3974.27	3974.83	3972.55	3973.57	629	0	28
2025.10.07	07:30:00	3973.55	3975.86	3973.14	3973.93	720	0	28
2025.10.07	07:35:00	3973.69	3975.06	3973.62	3974.23	577	0	28
2025.10.07	07:40:00	3974.34	3975.12	3973.32	3973.55	809	0	28
2025.10.07	07:45:00	3973.52	3976.90	3973.51	3976.43	996	0	28
2025.10.07	07:50:00	3976.41	3976.85	3975.59	3976.04	996	0	28
2025.10.07	07:55:00	3976.02	3976.58	3975.30	3976.10	592	0	28
2025.10.07	08:00:00	3976.08	3976.81	3972.03	3972.30	913	0	28
2025.10.07	08:05:00	3972.32	3974.85	3970.34	3971.31	1026	0	28
2025.10.07	08:10:00	3971.23	3971.29	3960.17	3965.46	2088	0	28
2025.10.07	08:15:00	3965.30	3967.16	3964.65	3964.85	1421	0	28
2025.10.07	08:20:00	3964.86	3966.33	3961.54	3962.53	1347	0	28
2025.10.07	08:25:00	3962.40	3964.53	3960.63	3963.53	1023	0	28
2025.10.07	08:30:00	3963.58	3965.75	3961.14	3965.75	1277	0	28
2025.10.07	08:35:00	3965.68	3966.66	3963.17	3963.60	1524	0	28
2025.10.07	08:40:00	3963.47	3964.31	3960.96	3961.42	1055	0	28
2025.10.07	08:45:00	3961.43	3963.67	3960.90	3962.60	996	0	28
2025.10.07	08:50:00	3962.59	3965.12	3960.57	3964.42	1372	0	28
2025.10.07	08:55:00	3964.39	3965.62	3962.98	3964.74	1235	0	28
2025.10.07	09:00:00	3964.80	3965.04	3960.57	3961.44	1456	0	28
2025.10.07	09:05:00	3961.46	3964.15	3959.70	3963.60	1437	0	28
2025.10.07	09:10:00	3963.62	3964.47	3962.74	3964.47	927	0	28
2025.10.07	09:15:00	3964.46	3965.19	3960.93	3963.77	1036	0	28
2025.10.07	09:20:00	3963.78	3966.25	3962.95	3963.20	1131	0	28
2025.10.07	09:25:00	3963.13	3964.49	3962.59	3964.03	934	0	28
2025.10.07	09:30:00	3964.09	3964.49	3960.44	3960.61	1114	0	28
2025.10.07	09:35:00	3960.55	3962.67	3959.95	3961.27	979	0	28
2025.10.07	09:40:00	3961.25	3961.34	3955.89	3958.39	1412	0	28
2025.10.07	09:45:00	3958.42	3960.79	3957.64	3959.49	1234	0	28
2025.10.07	09:50:00	3959.76	3960.26	3955.70	3956.15	1166	0	28
2025.10.07	09:55:00	3956.10	3956.83	3953.86	3955.09	1702	0	28
2025.10.07	10:00:00	3955.08	3956.16	3951.40	3953.93	2298	0	22
2025.10.07	10:05:00	3953.96	3955.50	3951.76	3953.13	2063	0	20
2025.10.07	10:10:00	3953.12	3953.19	3949.75	3950.34	2040	0	20
2025.10.07	10:15:00	3950.36	3951.98	3949.67	3950.04	1933	0	19
2025.10.07	10:20:00	3950.05	3950.58	3943.98	3947.28	3191	0	19
2025.10.07	10:25:00	3947.30	3951.31	3946.28	3951.31	2163	0	21
2025.10.07	10:30:00	3951.29	3954.87	3950.01	3954.61	2108	0	20
2025.10.07	10:35:00	3954.59	3956.22	3953.37	3953.48	1843	0	17
2025.10.07	10:40:00	3953.35	3953.35	3948.44	3949.97	1751	0	17
2025.10.07	10:45:00	3949.80	3951.64	3948.84	3949.73	1381	0	18
2025.10.07	10:50:00	3949.71	3951.39	3947.09	3947.53	1544	0	18
2025.10.07	10:55:00	3947.54	3947.57	3943.46	3945.98	2010	0	22
2025.10.07	11:00:00	3945.90	3948.02	3943.92	3944.19	1913	0	22
2025.10.07	11:05:00	3944.20	3946.50	3940.91	3945.64	2174	0	20
2025.10.07	11:10:00	3945.12	3947.69	3943.06	3946.41	1869	0	17
